model,term,beta,SE,OR,lower95_model_based,upper95_model_based,p_model_based,N,AIC,deviance
Delivered/vendor destination,C(rain_family)[T.Groundwater],26.652045343789435,21499.992272751115,375695699861.2562,0.0,inf,0.9990109182469683,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(rain_family)[T.Other/social],26.738656128291534,21499.992348516687,409685704502.2138,0.0,inf,0.9990077040467759,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(rain_family)[T.Private piped],25.66745058966107,21499.9922731637,140356379039.37692,0.0,inf,0.9990474574401835,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(rain_family)[T.Public network],24.456725141454783,21499.99227817325,41823538561.13732,0.0,inf,0.9990923885489171,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(rain_family)[T.Rain/surface],25.929941392408256,21499.99227258384,182486382803.21942,0.0,inf,0.9990377161711644,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Bakool],-3.107642423075754,0.5388311569530501,0.04470622957067125,0.015549116002234705,0.12853765848414264,8.051480578260873e-09,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Banadir],-26.571368576021772,79062.85521409122,2.885368264748414e-12,0.0,inf,0.9997318477268535,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Bari],-1.4013723612214959,0.5228228697691859,0.24625877594208037,0.08838038828162986,0.6861633661898797,0.0073535097039253506,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Bay],-2.0452693200571823,0.5064532298948293,0.12934534998897254,0.04793460222753546,0.34902176687218484,5.3813133500249546e-05,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Galgaduud],-1.715636264509858,0.5168656148035874,0.17984925260441967,0.06530459553001765,0.4953059336766039,0.0009024077788935568,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Gedo],-0.21637608565210603,0.6101083004125226,0.8054323333616759,0.24360959527281875,2.6629544000429455,0.7228503678937113,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Hiraan],-0.45041118040993,0.5862355944738246,0.6373660253113016,0.20201103677396573,2.010956711616068,0.44230251748161087,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Lower Juba],-2.008304598219632,0.533914056212512,0.13421603198292578,0.04713327044768693,0.38219166779940245,0.00016891402380191255,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Lower Shabelle],-26.366991091722195,28005.237717737607,3.539657688146321e-12,0.0,inf,0.9992487900938077,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Waqooyi Galbeed],-0.32528364175885466,0.4839517537620052,0.7223224437745359,0.2797583514056517,1.8650013847982565,0.5014941660673079,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Middle Shabelle],-3.7593122938441006,1.1246916280252148,0.023299758253650805,0.002570363668652918,0.21120697483367473,0.0008301923563744301,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Mudug],-4.748148121000559,1.5856771326038994,0.008667731940242096,0.00038739128595617915,0.19393718886178435,0.002749871605471041,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Nugaal],-3.1438350306169967,0.8293002292083693,0.04311712493033422,0.008486628431396538,0.21906066434820015,0.00015007265691399587,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Sanaag],0.39789145492570044,0.5498882936495318,1.4886824319919183,0.5066729256511474,4.373976328956732,0.4693199566949765,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Sool],0.05607482588614897,0.582734323625497,1.0576768223812587,0.33753554745618364,3.314259102584552,0.9233402190976012,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,C(region_n)[T.Togdheer],0.02593065158607128,0.5436305809942523,1.026269775824399,0.3536012945517662,2.9785797422087,0.9619561068876545,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,hhsize,0.016404356461012435,0.03696478772159794,1.016539646687084,0.9454950488174073,1.0929225431473,0.6571992442537116,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,female_head,-0.09307552265093069,0.20529137913537307,0.9111246871459958,0.6092987180167388,1.3624650290238798,0.6502733217307042,1006,773.9402188601443,711.9402188601443
